reward,episode_length,success,final_x,final_y,mean_abs_action
-99.18288188740395,165,0,0.19436311721801758,-0.017246559262275696,0.49002379208351626
-287.55521345937115,119,0,-0.4046317934989929,0.12659333646297455,0.5020499485818779
-426.04606928459407,156,0,-0.8638918995857239,-0.2889281213283539,0.47577700133805567
-100.672760167613,116,0,0.1063762679696083,-0.013901951722800732,0.521562275830014
-45.78784457881295,88,0,-0.09439573436975479,-0.042819276452064514,0.49287315728989517
-122.88398277533626,117,0,0.9368060827255249,-0.12208091467618942,0.4768092571160732
-133.7564464268496,129,0,0.5633291006088257,-0.18264137208461761,0.47868729804375376
-95.81637264942572,67,0,-0.4737818241119385,0.1188436821103096,0.48040869409468634
-114.39030508147144,186,0,-0.6467238068580627,-0.12449536472558975,0.49225599819453814
-124.50731012243648,81,0,-0.6059711575508118,0.0695531964302063,0.5247626446279479
-76.46278460958135,80,0,-0.4223676323890686,0.03722599521279335,0.5335736611392349
-71.21222271944538,120,0,0.2815776765346527,-0.014192703180015087,0.49458600031211974
-389.522337334201,154,0,-1.0072815418243408,0.13016460835933685,0.493080785860876
-357.42010207141266,99,0,-1.011441707611084,0.8803300261497498,0.5045386855725689
-83.5429112704283,140,0,0.5350557565689087,-0.186518594622612,0.5184624458796212
-384.1983588495307,120,0,-0.820778489112854,-0.07078301906585693,0.5004223780085643
-150.55698470535214,95,0,0.038741014897823334,-0.005813267081975937,0.4732437951784385
-85.62086421883593,122,0,0.2443794310092926,0.023951062932610512,0.49919464362052374
-305.08550304093603,88,0,0.9960603713989258,-0.1454148143529892,0.525785610164431
-223.89935273414847,98,0,0.8050464391708374,-0.15809768438339233,0.543415529425351
-215.98285862180848,124,0,0.5331277847290039,-0.15065577626228333,0.5233272240767556
-285.9319678161278,109,0,-1.0030018091201782,0.2059699147939682,0.519526376773458
-127.68539911874873,76,0,-0.18970823287963867,-0.0066066645085811615,0.5176335495749587
-455.1940740968986,96,0,1.0008596181869507,1.3502681255340576,0.4602904599159956
-53.222392197807494,149,0,-0.4955146312713623,0.07695788145065308,0.46257428099845077
-164.26715519571235,86,0,0.5284444093704224,-0.023198381066322327,0.5085682660167994
-316.3059960392345,117,0,1.015214204788208,0.517408013343811,0.48512636663185227
-153.54456862968618,115,0,-0.5130078196525574,0.09123953431844711,0.5164294681795265
-396.7196397727014,93,0,-1.000476598739624,0.9250614047050476,0.4902162317947675
-284.53856806244005,92,0,1.007799506187439,0.3723140060901642,0.496395251268278
-133.02244942526318,121,0,-0.5117388367652893,0.05477536842226982,0.4872731997454462
-240.56920773337285,156,0,-0.2618396282196045,0.01816471666097641,0.5120342324655025
-380.1080859964072,95,0,-0.8155332207679749,0.12287279218435287,0.5008059641248301
-351.3856305552672,85,0,-0.9952342510223389,0.13223248720169067,0.443928244359353
-324.1951586157155,171,0,-0.7779889702796936,-0.08320797979831696,0.4901669442392232
-167.01206918559834,73,0,0.39491957426071167,-0.07635636627674103,0.5219955881164499
-41.30994387470637,72,0,-0.13326521217823029,-0.04280822351574898,0.51271699477608
-100.234512232146,105,0,0.08314447104930878,-0.009966757148504257,0.50247849596753
-179.30714384561293,109,0,0.5302120447158813,0.03421984612941742,0.5049471188712558
-421.14453276623806,98,0,1.0058940649032593,1.2700772285461426,0.4757609949732313
-138.78787763226552,130,0,1.0051920413970947,0.09009283781051636,0.48576661546069844
-138.17129476202075,71,0,-0.2927238345146179,0.08726643025875092,0.5039473808777164
-274.6544968761557,102,0,1.0043359994888306,0.41260722279548645,0.517796352432639
-104.15299920034039,72,0,-0.2679468095302582,-0.0364934466779232,0.5147903564696511
-133.07047208683977,65,0,-0.324895441532135,-0.019999898970127106,0.4617565932755287
-8.509897183177799,107,0,0.1671384871006012,-0.03728784620761871,0.5170470427408397
-105.78943970213767,74,0,-0.1524953842163086,-0.007146110758185387,0.4874316860695143
-290.95938297947225,103,0,1.0075126886367798,0.13522818684577942,0.5126098168706431
-269.2259059900728,99,0,1.0060646533966064,0.5321232676506042,0.4940348019390696
-75.01594982423825,94,0,0.11679621040821075,-0.03709537163376808,0.5108547107653415
-18.632371639506744,85,0,-0.16511516273021698,-0.0401332750916481,0.5417153216460172
-70.89650640033246,84,0,0.0007252693176269531,-0.014516749419271946,0.49523298291578177
-540.238886414745,146,0,-0.9575795531272888,-0.002561714733019471,0.5033551772469527
-131.55617882030214,163,0,0.8735437393188477,0.057791028171777725,0.5248143294014813
-300.0364166882771,92,0,1.01261305809021,0.21885181963443756,0.5242514282707935
-126.5907823717902,159,0,-0.8730599880218506,0.12136024236679077,0.5148285859551445
-413.3199269248416,102,0,-1.0048465728759766,0.12503494322299957,0.5224254340225575
-147.6476164289584,140,0,-0.2777269780635834,0.038232218474149704,0.4960981810199363
-235.69260617173592,79,0,0.8218042254447937,0.12044650316238403,0.5547161015528667
-70.44482284639109,75,0,0.5030368566513062,0.009772155433893204,0.5025039405624072
