reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-833.3895073111148,2.5621070861816406,3.917962787239812,0
-1453.553187015988,2.4693355560302734,2.159360513575375,0
-898.2458965374551,1.0268070697784424,4.237348037064075,0
-1501.8887794771551,3.12111496925354,1.9364110572915525,0
-1071.0574050026619,1.482347846031189,3.5473397109284996,0
-1190.246682311115,1.9400006532669067,3.2172395562776366,0
-1020.4387751855659,0.958461582660675,4.754086459502577,0
-968.352656665481,1.9112597703933716,4.175388117730617,0
-986.9230695514262,0.028180604800581932,4.005808768458665,0
-1287.3086519963629,2.0456185340881348,2.9719589990749955,0
-1067.040788387896,1.44974684715271,3.813904423082713,0
-873.7064436718784,1.6407289505004883,3.7040893165022135,0
-1495.7405697603574,2.0767881870269775,1.9861900119204074,0
-1139.0726644280523,2.281008243560791,3.7443392353365197,0
-1142.5273289763402,2.312011957168579,3.6511511692032217,0
-1304.925464056344,1.801353096961975,2.8489948496595026,0
-965.1603627848266,1.4794834852218628,3.8030010689026676,0
-1205.2454728873786,2.504335641860962,3.2327389715239407,0
-924.713571781219,3.0210349559783936,3.876269895359874,0
-897.8761890992829,0.4592726230621338,4.264465789794922,0
-1837.5401752505957,3.1079530715942383,0.4846183402519091,0
-1263.2928209025445,2.1212546825408936,3.1580883732996883,0
-1667.0916733173299,2.6298484802246094,1.137822540901834,0
-1611.0031726235186,2.6213228702545166,1.3166181060113014,0
-1458.9028903316432,2.0394012928009033,2.136586218336597,0
-1238.626336077386,2.666494131088257,3.1990980361402035,0
-1568.826267393214,3.020414352416992,1.4501734534092248,0
-993.5783868078664,2.6188392639160156,3.7920580452866854,0
-983.0434404114785,2.1745970249176025,3.738031784109771,0
-957.8101634163993,0.9080284833908081,3.6797504527447744,0
-1149.2202516534242,2.1540160179138184,3.6194291818421336,0
-1118.038528203186,3.0238072872161865,3.456352300569415,0
-1546.1609422619358,2.3199634552001953,1.6911684606829658,0
-1286.780465524425,2.17616605758667,2.9125405607558785,0
-1517.5220342011053,2.1611568927764893,1.7516782051511108,0
-1311.358221852648,1.807808518409729,2.7741943290497875,0
-1647.537325855071,2.4720406532287598,1.1671886648936196,0
-867.5441826266024,0.5556714534759521,3.8126878813153597,0
-1635.557520519421,3.072589635848999,1.2478233626484871,0
-1518.854654757908,3.0082263946533203,1.7573157641012223,0
-882.0708616866679,0.7665318846702576,4.01147026380524,0
-1127.8504793466461,2.659363269805908,3.707259907834232,0
-1568.5214303285861,2.3864660263061523,1.5047950630355627,0
-1704.0400973344547,2.864933729171753,0.9072144255414605,0
-1316.0129197573083,2.2137644290924072,2.758044014312327,0
-1275.620706679213,1.8441203832626343,3.0349707045592367,0
-1446.8488944856515,2.656665563583374,2.133987621394917,0
-941.6501426649967,2.7410640716552734,4.0916042165830735,0
-1076.7709524599825,1.559995174407959,3.6479551631957294,0
-1254.603353487287,2.2171809673309326,3.262223189891665,0
-1277.5093629841363,2.267240524291992,3.027386844044668,0
-1099.7262688082017,2.8365275859832764,3.627688465360552,0
-1226.2662221981268,3.0846643447875977,3.203025357630104,0
-979.5158993643649,0.46821147203445435,3.890941745559685,0
-1187.6851333296524,0.16042014956474304,3.1555010559223593,0
-950.8041386209222,2.1543235778808594,3.960225850958377,0
-1427.027039545398,2.134439468383789,2.329232397451997,0
-1193.3117611648556,2.303602457046509,3.2912209072336553,0
-988.5943576302759,0.8651577234268188,4.157953442726284,0
-977.069069022006,1.9978190660476685,3.3047598524484783,0
-877.5628182934219,0.3333221971988678,3.9084734828025103,0
-1393.8701059115792,3.056236743927002,2.3107602920848875,0
-1176.6620888913185,1.5733939409255981,3.393510666666552,0
-1123.5702912655854,2.8550314903259277,3.628554720664397,0
-957.6349507482247,2.094226598739624,4.006967616882175,0
-776.7017194659521,2.2219607830047607,3.545944581456715,0
-1805.8489937361564,3.0589845180511475,0.608888528009411,0
-1256.5956721887267,2.8703978061676025,3.0458817015663953,0
-1580.7750107563247,2.6178224086761475,1.4493876089155675,0
-1579.9758806426112,3.129704713821411,1.5483306745067238,0
-1606.058930223309,2.7738983631134033,1.3275721940444782,0
-1061.2848109975746,1.236299991607666,3.83653400991112,0
-1522.5889425017745,2.198984384536743,1.7343812214583159,0
-1021.4502918695373,0.5532020330429077,4.471033950941637,0
-1179.6807796608548,1.856526494026184,3.401460220683366,0
-1355.2347090809205,2.1728808879852295,2.4065948408120312,0
-1180.5907599789318,2.011762857437134,3.4257308514323084,0
-1116.6301159486495,3.135529041290283,3.573160836957395,0
-963.0015028711119,0.6662588715553284,3.6337150317430496,0
-1775.827946861284,3.1338589191436768,0.6824679810460657,0
-1551.0842978031967,2.6961450576782227,1.6124723047285807,0
-1791.302605074109,3.1166205406188965,0.6712989605451003,0
-886.3768379024632,1.7208185195922852,3.9446164103597403,0
-1170.798132634815,1.679821252822876,3.5473828348517418,0
-968.6381513382153,1.4455325603485107,3.7241405580751596,0
-895.5743813594598,2.2703042030334473,3.8848750827938785,0
-1243.7410179047354,2.628802537918091,3.244441794138402,0
-1320.956799576226,2.562439441680908,2.7353917295159773,0
-1170.1018091317349,1.1162933111190796,3.489415880702436,0
-1519.0536747484782,3.021080732345581,1.7111640155222267,0
-895.4684286554822,3.0554935932159424,3.3647755173034968,0
-1051.5510785600484,2.280503273010254,3.919562596082687,0
-1172.8853321999277,1.2816463708877563,3.4640528075769543,0
-1073.3873302243578,1.3329014778137207,3.6113736967369916,0
-1281.6260702157413,2.581941843032837,2.867695175979752,0
-1672.7922542031035,2.294239044189453,1.1163025802996709,0
-997.0792723454251,0.8924987316131592,4.373804393010214,0
-1524.536179058936,2.3320529460906982,1.5998856456484645,0
-958.9027471301936,0.4239434003829956,3.245599310467369,0
-1061.256266022076,1.6050382852554321,3.869668191592209,0
-1310.1252487120191,1.939896583557129,2.7555547560565175,0
-1459.8635165830149,2.8567283153533936,2.0736079311370847,0
-886.3789879633871,0.13016699254512787,4.1014578435686415,0
-1066.6292128088062,0.7592054605484009,3.6801813124492764,0
-1349.8929731854403,2.864539623260498,2.562072684140876,0
-1067.1137651292295,1.353827953338623,3.7929593332111837,0
-1305.495485899108,1.9446525573730469,2.7838714054453884,0
-1006.593128142942,2.214402437210083,3.9677276210766284,0
-973.9911121589172,0.9621607065200806,3.7599529037879256,0
-1477.3284551273202,2.7041921615600586,1.7408913139253854,0
-874.8214894939142,0.8707857728004456,3.9444491513818503,0
-1650.4209224088565,3.135169744491577,1.1624016466271132,0
-1750.5560175197895,3.035562515258789,0.74882993131876,0
-1200.6913367696702,2.4496402740478516,3.248191052209586,0
-1070.719016288056,1.5581246614456177,3.685803740732372,0
-1105.698410839377,3.0333244800567627,3.574697056316654,0
-845.912789318743,1.131690502166748,3.351624841533194,0
-1679.3765716659707,3.080594062805176,1.0278694603871554,0
-1223.8169229322127,2.917628288269043,3.190883739097044,0
-1721.1426971703033,3.0008344650268555,0.9523554371797945,0
-835.6770108483709,2.5458250045776367,3.9432141535915433,0
-1190.770117227383,1.875793695449829,3.237442200630903,0
