episode_return
154.0
166.0
14.0
32.0
137.0
67.0
10.0
11.0
50.0
14.0
36.0
12.0
9.0
13.0
11.0
15.0
57.0
161.0
56.0
25.0
14.0
29.0
16.0
18.0
11.0
18.0
11.0
87.0
150.0
25.0
64.0
17.0
30.0
28.0
12.0
79.0
18.0
19.0
14.0
11.0
20.0
42.0
32.0
13.0
28.0
48.0
77.0
31.0
14.0
32.0
12.0
32.0
14.0
46.0
17.0
159.0
90.0
15.0
11.0
26.0
37.0
155.0
11.0
43.0
17.0
15.0
18.0
200.0
42.0
37.0
154.0
47.0
55.0
14.0
13.0
13.0
78.0
54.0
44.0
11.0
12.0
29.0
28.0
18.0
63.0
40.0
21.0
44.0
12.0
19.0
18.0
18.0
16.0
14.0
51.0
13.0
31.0
11.0
92.0
10.0
13.0
14.0
13.0
25.0
23.0
58.0
12.0
120.0
25.0
90.0
13.0
48.0
14.0
15.0
17.0
17.0
75.0
47.0
86.0
81.0
39.0
61.0
12.0
36.0
13.0
13.0
20.0
57.0
17.0
43.0
48.0
47.0
13.0
67.0
71.0
43.0
38.0
58.0
14.0
13.0
55.0
141.0
28.0
12.0
46.0
33.0
25.0
24.0
60.0
28.0
29.0
54.0
13.0
69.0
58.0
77.0
33.0
21.0
126.0
17.0
34.0
137.0
16.0
30.0
53.0
54.0
100.0
36.0
119.0
56.0
75.0
72.0
54.0
28.0
48.0
71.0
20.0
64.0
17.0
12.0
54.0
55.0
50.0
41.0
43.0
52.0
18.0
30.0
128.0
22.0
16.0
36.0
42.0
41.0
40.0
25.0
55.0
35.0
57.0
107.0
79.0
245.0
89.0
13.0
33.0
43.0
20.0
15.0
23.0
34.0
117.0
45.0
64.0
77.0
50.0
52.0
75.0
71.0
51.0
15.0
50.0
35.0
36.0
11.0
36.0
17.0
83.0
51.0
23.0
30.0
21.0
59.0
53.0
53.0
25.0
27.0
40.0
39.0
53.0
56.0
41.0
18.0
34.0
25.0
38.0
15.0
14.0
56.0
14.0
45.0
105.0
42.0
36.0
12.0
49.0
58.0
43.0
27.0
107.0
32.0
42.0
55.0
57.0
16.0
32.0
47.0
48.0
12.0
33.0
92.0
96.0
49.0
13.0
46.0
48.0
61.0
35.0
14.0
23.0
31.0
26.0
61.0
54.0
51.0
12.0
81.0
14.0
46.0
61.0
25.0
62.0
37.0
14.0
33.0
75.0
44.0
119.0
33.0
45.0
34.0
39.0
15.0
93.0
12.0
69.0
29.0
30.0
52.0
72.0
73.0
76.0
74.0
97.0
28.0
41.0
13.0
13.0
41.0
13.0
57.0
56.0
72.0
29.0
54.0
40.0
36.0
15.0
59.0
54.0
43.0
27.0
11.0
30.0
31.0
27.0
46.0
44.0
94.0
12.0
28.0
18.0
14.0
46.0
34.0
35.0
87.0
13.0
56.0
79.0
31.0
49.0
44.0
58.0
96.0
71.0
10.0
12.0
14.0
12.0
60.0
16.0
61.0
12.0
16.0
95.0
73.0
32.0
27.0
58.0
13.0
23.0
62.0
45.0
10.0
17.0
55.0
92.0
39.0
31.0
44.0
22.0
52.0
13.0
20.0
11.0
11.0
29.0
21.0
13.0
34.0
12.0
17.0
28.0
59.0
33.0
15.0
10.0
13.0
11.0
21.0
13.0
13.0
41.0
29.0
34.0
21.0
93.0
94.0
12.0
27.0
94.0
32.0
26.0
34.0
24.0
56.0
23.0
15.0
27.0
69.0
55.0
28.0
37.0
36.0
22.0
14.0
28.0
46.0
31.0
59.0
70.0
59.0
92.0
35.0
91.0
38.0
10.0
87.0
95.0
98.0
18.0
86.0
28.0
60.0
68.0
11.0
91.0
38.0
36.0
14.0
86.0
92.0
92.0
11.0
55.0
44.0
26.0
29.0
89.0
15.0
56.0
93.0
57.0
25.0
93.0
96.0
45.0
10.0
33.0
88.0
87.0
39.0
89.0
96.0
36.0
14.0
94.0
24.0
93.0
93.0
98.0
28.0
31.0
30.0
91.0
91.0
90.0
98.0
101.0
35.0
90.0
13.0
90.0
90.0
65.0
90.0
90.0
14.0
90.0
90.0
93.0
91.0
86.0
94.0
88.0
21.0
94.0
12.0
86.0
14.0
13.0
94.0
96.0
90.0
90.0
22.0
92.0
92.0
91.0
11.0
88.0
90.0
94.0
94.0
90.0
94.0
90.0
92.0
93.0
92.0
87.0
21.0
88.0
17.0
30.0
13.0
90.0
64.0
54.0
93.0
89.0
94.0
90.0
12.0
94.0
93.0
20.0
94.0
88.0
91.0
97.0
86.0
85.0
92.0
88.0
91.0
90.0
10.0
95.0
93.0
93.0
60.0
17.0
85.0
92.0
90.0
30.0
88.0
93.0
29.0
90.0
88.0
93.0
93.0
26.0
92.0
91.0
93.0
89.0
89.0
94.0
93.0
12.0
10.0
95.0
91.0
95.0
88.0
90.0
86.0
91.0
38.0
93.0
93.0
90.0
26.0
13.0
89.0
92.0
91.0
63.0
91.0
91.0
43.0
89.0
89.0
89.0
91.0
90.0
94.0
91.0
99.0
15.0
87.0
47.0
89.0
87.0
90.0
46.0
93.0
87.0
89.0
91.0
93.0
91.0
85.0
61.0
92.0
96.0
93.0
46.0
88.0
94.0
87.0
50.0
32.0
28.0
41.0
15.0
94.0
55.0
93.0
90.0
90.0
93.0
92.0
92.0
94.0
92.0
88.0
29.0
97.0
95.0
97.0
57.0
54.0
86.0
93.0
92.0
49.0
89.0
69.0
89.0
92.0
95.0
59.0
91.0
86.0
97.0
94.0
93.0
52.0
94.0
94.0
91.0
93.0
34.0
90.0
13.0
25.0
96.0
90.0
94.0
44.0
44.0
90.0
89.0
95.0
10.0
68.0
96.0
91.0
93.0
93.0
92.0
10.0
88.0
91.0
88.0
91.0
97.0
91.0
91.0
91.0
83.0
95.0
90.0
91.0
88.0
93.0
94.0
95.0
94.0
99.0
96.0
94.0
97.0
93.0
92.0
10.0
93.0
95.0
91.0
98.0
13.0
97.0
97.0
98.0
92.0
91.0
90.0
13.0
92.0
96.0
95.0
22.0
91.0
96.0
94.0
10.0
94.0
94.0
87.0
48.0
95.0
95.0
96.0
97.0
95.0
97.0
100.0
99.0
89.0
94.0
13.0
95.0
94.0
87.0
96.0
12.0
11.0
75.0
15.0
94.0
91.0
98.0
95.0
53.0
90.0
91.0
92.0
94.0
98.0
91.0
96.0
98.0
94.0
91.0
99.0
12.0
95.0
92.0
91.0
94.0
89.0
90.0
93.0
96.0
91.0
92.0
94.0
66.0
92.0
89.0
100.0
88.0
88.0
93.0
90.0
93.0
97.0
95.0
56.0
99.0
97.0
92.0
16.0
31.0
65.0
90.0
89.0
92.0
95.0
89.0
13.0
30.0
90.0
98.0
97.0
96.0
92.0
66.0
97.0
97.0
87.0
89.0
90.0
94.0
89.0
59.0
87.0
96.0
89.0
89.0
92.0
98.0
91.0
98.0
96.0
46.0
97.0
92.0
95.0
97.0
92.0
98.0
95.0
94.0
102.0
100.0
99.0
95.0
95.0
101.0
96.0
95.0
108.0
15.0
99.0
101.0
99.0
102.0
10.0
95.0
101.0
97.0
101.0
93.0
90.0
56.0
91.0
110.0
93.0
91.0
53.0
92.0
98.0
107.0
97.0
103.0
52.0
100.0
13.0
14.0
97.0
62.0
92.0
101.0
96.0
103.0
95.0
95.0
96.0
98.0
92.0
96.0
99.0
84.0
98.0
104.0
99.0
97.0
95.0
99.0
100.0
42.0
95.0
97.0
43.0
100.0
91.0
51.0
12.0
97.0
95.0
13.0
47.0
93.0
91.0
45.0
34.0
67.0
34.0
12.0
34.0
40.0
39.0
43.0
94.0
96.0
98.0
99.0
97.0
38.0
96.0
10.0
93.0
44.0
34.0
12.0
87.0
46.0
93.0
38.0
18.0
96.0
16.0
96.0
99.0
75.0
87.0
93.0
80.0
94.0
89.0
46.0
94.0
92.0
31.0
92.0
43.0
96.0
86.0
89.0
91.0
30.0
75.0
89.0
85.0
92.0
97.0
81.0
29.0
94.0
87.0
57.0
90.0
92.0
90.0
68.0
48.0
91.0
77.0
50.0
93.0
35.0
53.0
91.0
90.0
91.0
91.0
89.0
29.0
17.0
43.0
91.0
90.0
82.0
89.0
90.0
85.0
87.0
92.0
21.0
89.0
94.0
84.0
60.0
89.0
83.0
75.0
70.0
55.0
80.0
51.0
15.0
74.0
53.0
76.0
18.0
83.0
66.0
78.0
88.0
15.0
62.0
91.0
77.0
62.0
17.0
81.0
60.0
88.0
89.0
71.0
73.0
15.0
79.0
76.0
69.0
89.0
85.0
64.0
88.0
87.0
86.0
17.0
76.0
86.0
90.0
70.0
91.0
94.0
77.0
88.0
83.0
79.0
81.0
82.0
81.0
83.0
66.0
83.0
79.0
71.0
73.0
76.0
70.0
48.0
27.0
79.0
48.0
72.0
82.0
37.0
51.0
67.0
90.0
97.0
92.0
66.0
91.0
71.0
72.0
96.0
89.0
74.0
85.0
16.0
53.0
77.0
78.0
81.0
75.0
80.0
69.0
67.0
76.0
73.0
59.0
83.0
95.0
88.0
76.0
67.0
64.0
69.0
51.0
18.0
56.0
71.0
48.0
76.0
61.0
40.0
94.0
19.0
90.0
98.0
68.0
94.0
93.0
89.0
60.0
90.0
97.0
82.0
69.0
59.0
78.0
83.0
28.0
71.0
75.0
92.0
87.0
94.0
78.0
49.0
97.0
92.0
96.0
92.0
86.0
89.0
42.0
86.0
90.0
92.0
73.0
83.0
20.0
53.0
57.0
72.0
65.0
83.0
84.0
38.0
57.0
80.0
54.0
66.0
70.0
55.0
73.0
66.0
49.0
93.0
96.0
78.0
93.0
86.0
89.0
48.0
99.0
61.0
48.0
94.0
44.0
79.0
42.0
89.0
51.0
70.0
83.0
53.0
86.0
96.0
92.0
82.0
55.0
48.0
77.0
58.0
74.0
67.0
91.0
13.0
91.0
94.0
96.0
92.0
87.0
32.0
99.0
88.0
92.0
42.0
96.0
95.0
79.0
65.0
50.0
76.0
34.0
59.0
44.0
59.0
50.0
38.0
93.0
40.0
90.0
50.0
91.0
64.0
71.0
89.0
68.0
41.0
61.0
50.0
56.0
51.0
75.0
46.0
92.0
47.0
74.0
89.0
43.0
51.0
41.0
39.0
89.0
48.0
90.0
42.0
45.0
19.0
14.0
89.0
48.0
55.0
41.0
49.0
94.0
43.0
74.0
75.0
89.0
41.0
53.0
49.0
41.0
37.0
56.0
48.0
48.0
82.0
49.0
42.0
51.0
48.0
66.0
90.0
62.0
74.0
91.0
91.0
50.0
95.0
91.0
76.0
88.0
53.0
89.0
89.0
90.0
98.0
83.0
41.0
41.0
62.0
95.0
95.0
94.0
76.0
55.0
36.0
44.0
84.0
84.0
36.0
71.0
60.0
64.0
42.0
39.0
47.0
90.0
90.0
37.0
13.0
87.0
90.0
76.0
39.0
44.0
41.0
24.0
41.0
68.0
25.0
48.0
93.0
39.0
89.0
11.0
45.0
92.0
85.0
92.0
32.0
72.0
58.0
92.0
70.0
72.0
93.0
97.0
65.0
76.0
92.0
40.0
52.0
91.0
93.0
94.0
97.0
56.0
80.0
63.0
87.0
36.0
44.0
88.0
89.0
89.0
40.0
21.0
95.0
88.0
40.0
90.0
25.0
85.0
96.0
84.0
43.0
69.0
59.0
47.0
14.0
46.0
40.0
82.0
16.0
43.0
33.0
60.0
73.0
90.0
49.0
46.0
91.0
88.0
76.0
83.0
75.0
62.0
94.0
96.0
77.0
36.0
32.0
35.0
65.0
56.0
94.0
94.0
94.0
92.0
44.0
43.0
49.0
62.0
51.0
