episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
23.92652130126953,600,0,0.8319830410611746,0.25858703627301516,1.964563914800463
-8.97862434387207,600,0,1.433405526249485,0.9923439277475774,1.4730324753217883
19.193418502807617,600,0,-1.097612594368325,1.7406228603887617,1.0207988446572076
3.384500503540039,600,0,-0.6843650714593376,2.395669235249164,0.8749903523043133
-38.19390106201172,600,0,-0.4524914172944602,1.4709718705061232,2.65647614187394
-64.64128112792969,600,0,-0.28425987667067065,2.986603903855928,2.1964745049987684
3.6889538764953613,600,0,-0.8857645789317039,1.6314635912122164,2.110485111487984
-39.255863189697266,600,0,-0.04450777037273712,0.7280822074687361,3.0719308554607743
36.03016662597656,600,0,1.8720360625269787,0.42770201164628263,0.1515610604163471
-38.39396286010742,600,0,-1.5731817302997917,2.25486767319505,1.231273166446578
-53.44021224975586,600,0,-0.11490869675560872,2.1234492202776893,3.0114358658715323
-76.26239776611328,600,0,-1.9320762963295377,2.9836153460589774,0.4926167728130113
-94.36507415771484,600,0,-0.656059985436309,2.9223771346931295,2.1157501576231783
-28.237607955932617,600,0,-1.4190351927020437,2.7929125762965348,0.7223610407975695
-23.132505416870117,600,0,0.19942749276820781,1.8986109423311,2.920913798802993
-53.125091552734375,600,0,-0.962681120014936,1.5615986198322087,1.8177085742790657
15.874589920043945,600,0,1.435437229081861,0.8927821782791803,0.26305734006065384
-102.17002868652344,600,0,0.028527902141048833,2.6131114498746792,3.081932100099209
-81.69873046875,600,0,-0.44477269848191625,1.6771071966597262,2.689787313426209
74.36519622802734,600,0,-1.4266565630364125,2.706227310919348,1.4593803284994793
50.686119079589844,600,0,0.07186781967310685,0.27052415238872296,2.9425472248087363
-154.8039093017578,600,0,-1.7334351256883394,2.592938069247723,1.0431503107586488
76.90341186523438,600,0,0.18642402627050264,1.992663613636923,1.0602391969054752
16.708654403686523,600,0,0.09461004298271891,0.38975672754569857,2.1608495232514286
-86.53863525390625,600,0,-1.5993868497964738,2.8548988636977883,0.5893403149005694
14.495657920837402,600,0,-0.22954231214392562,2.1297256083922207,0.8643939966717678
30.921445846557617,600,0,-0.4706889538273176,2.5879398371736624,2.514159606807072
-109.60332489013672,600,0,-1.600476796905903,2.2679292597714973,0.584401256914771
-32.804237365722656,600,0,-0.6960210991580442,1.4152136894231733,1.173425036586507
-65.0449447631836,600,0,-1.245032442129932,2.228421776315063,1.7975198676603832
-46.96258544921875,600,0,0.04648838184326087,0.370565438343081,3.029219993276615
103.74246215820312,600,0,-0.101223566441623,0.46700248740548744,2.56632805688599
-80.46037292480469,600,0,0.2056601006520996,2.412648224795208,2.725245569257877
40.63232421875,600,0,1.8751620225808452,0.4850021742070787,0.623038623545515
-71.0499038696289,600,0,-0.7455670053502101,2.5209261062697723,2.259439195744
-151.7645721435547,600,0,-0.2891009578006606,1.2928973801859076,2.8209517369063413
186.13946533203125,600,0,-0.54732918594841,2.969951142119617,1.8525014258347137
-95.02787017822266,600,0,-0.5751432899157439,1.1387995038618541,1.8916351083984213
113.80101776123047,600,0,0.018037045723481082,2.9502302961270095,2.9294009151327156
81.42459106445312,600,0,1.5724280775927237,0.6415916596012412,0.04834887248482023
-0.4363959729671478,600,0,-1.4551108103100443,2.248509623549931,0.2979920615595266
-128.916015625,600,0,-0.711313286043649,1.477884375907336,2.3003586857323803
-107.97138977050781,600,0,-0.8981536572654307,1.5548555844219862,2.0042660771647203
29.935592651367188,600,0,-1.3959602254043628,2.325373052841723,1.5961252688932523
-69.34275817871094,600,0,0.11723155811496264,1.4526741898837594,3.0240865972210544
69.52068328857422,600,0,-0.3452216569390963,1.5025071946359727,2.783633469306651
-135.2371368408203,600,0,1.1733752158553248,1.1354253794375264,1.8556942051183964
57.97402572631836,600,0,-1.8285783774941113,2.650319696452346,0.8187859316920698
