episode_return
-152.86009423464705
-114.58377274769984
-348.0959634971907
-101.04680117150818
31.14156803206373
-275.2202942706584
-233.78643961483576
-292.2110825997872
-99.9007833177678
-9.479727332638504
-124.43987882961582
-225.24798833717136
-105.2694257722606
-215.26488080334553
-106.66217571742382
-177.06727340025304
-150.77814518312576
-162.7271290126249
-85.93472453145122
-211.12023483907979
-350.1189773581724
-1.2796303778152236
-181.04385968435315
-80.68524009056866
-494.0077373517339
-151.77287472526024
-335.0423050389096
-182.29944860625028
-332.3305175032726
-102.02373625043091
-153.000166255851
-396.6886506884222
-336.26719783564914
-149.34512431358183
-222.21550199869455
-217.88445368243217
-130.5819591078856
-133.2157568325121
-101.39055306580484
-453.7951854873637
-92.69161120169396
-194.0807332377391
-96.77777339134313
-454.00658407426937
-142.49273895343154
-180.39482628440828
-116.4875178164721
-134.79523719834907
-390.6538807942816
-141.642890069055
-303.36622601392077
-382.4504750482389
-131.07397195969463
-363.4256228632108
-266.751654153485
-449.9549021877413
-237.19933573112706
-395.5975666814817
-255.12728437581416
-1.0355440830676486
-101.93174362800059
-299.40977502005717
-78.9076172096313
-100.11972125292773
-135.10319607486352
-97.12251670313837
-58.78025826728764
-96.47105824492006
-222.4181858585885
-185.66484667075602
-191.0684182477321
-32.197461366588485
-110.20515641864858
-116.23071321611857
-187.41341763626423
-143.45627385856062
-73.94270362284442
-122.66552682536869
-34.52030193839869
-214.18961271791636
-49.886923644269714
-69.07809788530709
-110.46882115162472
-98.52132545550609
-108.47541404362758
-15.903037987102536
-113.68248062619718
-97.8718130141599
-130.05816091454275
-60.789584572377386
-120.1194005867255
-215.0103398868615
-7.112022532615356
-66.24892921957988
-54.31906914702823
-85.77658362944412
-34.89528472874234
-83.58626483286787
-78.21112579413719
-54.34644241984132
-99.72080734499784
-67.532269683579
-50.13374023917959
-106.714034837011
-92.86683184990757
-22.274244386911093
19.589189742860327
-33.69766246697597
-47.61703845255352
-47.33821508495544
-52.22322398713034
-63.550210744292926
-68.797171371229
51.73623827995587
-7.818555540913806
-52.419894325761476
-34.329609965468705
-98.67182887149738
0.00716248533343844
40.3234849556701
-18.039141456283872
1.4324524104675618
-14.607237681472483
-70.0630023659262
-21.880322579321017
-35.008408881126314
-47.638135110753424
-118.94468930675767
-34.7717127836727
-84.51406352691104
-33.12718951279312
-23.749370784596806
-27.91320635383046
4.3882327911157395
-0.4740241325537511
-15.89481606635303
-48.941207256979254
-111.99485608430568
-13.501241035114205
0.07785143258763583
-28.311647086898503
-32.32363613342858
-41.51261779180018
-26.374324396980654
-78.72209231835456
9.944353201471802
-28.894138250265286
-9.600109636767897
-24.15603676478348
-66.49254001346533
5.093540437609279
-1.1077416680241186
29.55858841350026
-21.715582560816017
-77.52671618328085
62.164291336450475
20.9673988733051
-32.11118141039566
19.59057336119774
-16.227930826379776
-37.320097848148194
-52.817108221263105
-14.97732900653017
3.577322894391017
61.81920051431275
-41.25478360921399
-40.32370604617401
7.991541457138808
-2.9772507931477463
-96.15604382896467
-20.15035176064381
-13.697949913015606
18.612975001308882
36.37705317217858
-158.15093050016077
